track_id,split,text,genre,labels
140566,training,Title: thoughts. Artist: transient. Album: wonky bypass. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141074,training,Title: Piscoid. Artist: Andy G. Cohen. Album: MUL / DIV. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141144,training,Title: Land Legs. Artist: Andy G. Cohen. Album: MUL / DIV. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141282,training,Title: Rogue Planet. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141283,training,Title: Razor Strap. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141284,training,Title: Tree of Tears. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141285,training,Title: Reflections. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141286,training,Title: A Journey. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141287,training,Title: Across the Sky. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141288,training,Title: Cells. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141289,training,Title: Disruptor. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141290,training,Title: Podcast Theme. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141291,training,Title: Rolling Seasong. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141292,training,Title: Earth and Stone. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141293,training,Title: Circles of Black and Red. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141295,training,Title: Silver and Cold. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141296,training,Title: The 13th Nocturne. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141297,training,Title: Climbing Pulse. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141299,training,Title: Interlude #13. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141300,training,Title: The Dream Sequence. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141303,training,Title: Dark Wave. Artist: Kevin Hartnell. Album: CC BY-SA 4.0. Genre: Instrumental,Instrumental,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141876,training,Title: Warmer. Artist: Andy G. Cohen. Album: MUL / DIV. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143039,training,Title: SEVEN RED MOVEMENTS. Artist: Salome Lego Playset - Susanna Laterza - Kenji Siratori. Album: Sabaku No Genkai. Genre: Experimental,Experimental,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143046,training,Title: Apollo. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143055,training,Title: Robot Heart. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143056,training,Title: Speeding Speech. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143057,training,Title: There Is Something Wrong. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143058,training,Title: There Is Another System. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143059,training,Title: Ugh! Humans Can Join. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143060,training,Title: Wonders Of Modern Technology. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143061,training,Title: Lonely Satellite. Artist: Mystery Mammal. Album: Wonders Of Modern Technology. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144423,training,Title: Happy Jambo. Artist: Angel Garcia. Album: Happy Jambo. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144424,training,Title: Happy Jambo Remix. Artist: MegaHast3r. Album: Happy Jambo. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145183,training,Title: Soundtrack 1. Act 6. Artist: Robert Switzer. Album: Caligari: An Exquisite Corpse. Genre: Instrumental,Instrumental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145189,training,Title: Soundtrack 2. Act 6. Artist: Steve Burnett. Album: Caligari: An Exquisite Corpse. Genre: Instrumental,Instrumental,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145431,training,Title: Open Cab. Artist: Fabian Measures. Album: Singles Album. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145432,training,Title: Ebb and Flow. Artist: Fabian Measures. Album: Singles Album. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147191,training,Title: Dr Sleepgood 3. Artist: Pocketmaster. Album: #010010. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148439,training,Title: Adrenaline Intro. Artist: Langax. Album: Netlabel Day 2016 Soisloscerdos Compilation. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
148441,training,Title: Gugugu. Artist: Angel Garcia. Album: Netlabel Day 2016 Soisloscerdos Compilation. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
148443,training,Title: Arid Badlands. Artist: No Human. Album: Netlabel Day 2016 Soisloscerdos Compilation. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
148444,training,Title: Haka. Artist: MegaHast3r. Album: Netlabel Day 2016 Soisloscerdos Compilation. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
148773,training,Title: Nothing Else Matters. Artist: Mystery Mammal. Album: Bulkhead. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
152480,training,Title: A Perceptible Shift. Artist: Andy G. Cohen. Album: MUL / DIV. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19689,validation,Title: Excited Lobo Crown. Artist: NOW. Album: Ooo-Doo-Sigh. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30682,validation,Title: Daymare (Meth Lounge mix by Fez Dispenser). Artist: Boom Dispenser. Album: Boom Dispenser remixs: A Chronic Groove Feeder. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30895,validation,Title: Camuffarsi e Mantenere la Calma (Al Pianobar). Artist: Digi G'Alessio. Album: L'Attentato ai Mondiali. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58540,validation,Title: One Chord Wonder. Artist: Man Bites Dog. Album: Safe and Sound EP. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58541,validation,Title: Perfect One. Artist: Man Bites Dog. Album: Safe and Sound EP. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58542,validation,Title: Milk and Honey. Artist: Man Bites Dog. Album: Safe and Sound EP. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58543,validation,Title: College Rock (How To Hold The Guitar Right). Artist: Man Bites Dog. Album: Safe and Sound EP. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65037,validation,Title: A Lifetime of Summers Past. Artist: Candlegravity. Album: Before I Go. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
65038,validation,Title: Snow Monkeys. Artist: Candlegravity. Album: Before I Go. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
65039,validation,Title: Circuit Doves. Artist: Candlegravity. Album: Before I Go. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
65040,validation,Title: Anxiety Ejection. Artist: Candlegravity. Album: Before I Go. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
89178,validation,Title: The Walker. Artist: Chuzausen. Album: Awesome Is Grey. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89179,validation,Title: Epic Fail. Artist: Chuzausen. Album: Awesome Is Grey. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89192,validation,Title: Raro Bueno. Artist: Chuzausen. Album: Awesome Is Grey. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89195,validation,Title: Golden Tales. Artist: Chuzausen. Album: Awesome Is Grey. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89196,validation,Title: Dramatronico. Artist: Chuzausen. Album: Awesome Is Grey. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107909,validation,"Title: The Librettist. Artist: Project 5am. Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107910,validation,"Title: Yves. Artist: Project 5am. Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107911,validation,"Title: My Mind To Me, My Kingdom Is. Artist: Project 5am. Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107912,validation,"Title: The Dream. Artist: Project 5am. Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107913,validation,"Title: 5am, Wabi Sabi. Artist: Project 5am. Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109925,validation,Title: Blacklisted. Artist: JTPE. Album: Segment II EP. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116514,validation,Title: R.A.H.M.A.V.N. [221]. Artist: SULCUS. Album: Mutanauts. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116517,validation,Title: 1-player zero-sum game. Artist: SULCUS. Album: Mutanauts. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116525,validation,Title: ghost cat glitch. Artist: SULCUS. Album: Mutanauts. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118070,validation,Title: After Dark. Artist: Project 5am. Album: The Cecilia Way. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120513,validation,Title: Nesco Gloss. Artist: LAZY SALON. Album: LZY_SLN-003. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120514,validation,Title: Upside Crown. Artist: LAZY SALON. Album: LZY_SLN-003. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120515,validation,Title: Rai. Artist: LAZY SALON. Album: LZY_SLN-003. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125154,validation,Title: Hipster's Call. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125156,validation,Title: Big Fatty. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125157,validation,Title: The Far Land. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125158,validation,Title: Rhubarb. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125159,validation,Title: Reel Life. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125160,validation,Title: Stargate Pumpin. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125161,validation,Title: Love Is All. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
125999,validation,Title: Zon. Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
126292,validation,Title: Universal Warrior (Special Edition). Artist: Gorowski. Album: The Gorowski Archives (2005-2015). Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
126550,validation,Title: Matter001. Artist: Nate Scheible. Album: Matter. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126557,validation,Title: Matter008. Artist: Nate Scheible. Album: Matter. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126559,validation,Title: Matter003. Artist: Nate Scheible. Album: Matter. Genre: Experimental,Experimental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129742,validation,Title: Eclipsi - anular. Artist: -ono-. Album: [EPV_182] forCB. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
